,Dataset,Repetition,ADAPT,ADMIC-Basic,ADMIC
368,Schirmer M(2018),68,0.506410256410256,0.551282051282051,0.58974358974359
369,Schirmer M(2018),69,0.480769230769231,0.551282051282051,0.538461538461538
370,Schirmer M(2018),70,0.717948717948718,0.544871794871795,0.583333333333333
371,Schirmer M(2018),71,0.564102564102564,0.634615384615385,0.743589743589744
372,Schirmer M(2018),72,0.58974358974359,0.858974358974359,0.557692307692308
373,Schirmer M(2018),73,0.480769230769231,0.512820512820513,0.705128205128205
374,Schirmer M(2018),74,0.75,0.576923076923077,0.358974358974359
375,Schirmer M(2018),75,0.551282051282051,0.705128205128205,0.692307692307692
376,Schirmer M(2018),76,0.551282051282051,0.615384615384615,0.666666666666667
377,Schirmer M(2018),77,0.58974358974359,0.58974358974359,0.58974358974359
378,Schirmer M(2018),78,0.538461538461538,0.564102564102564,0.455128205128205
379,Schirmer M(2018),79,0.596153846153846,0.641025641025641,0.519230769230769
380,Schirmer M(2018),80,0.538461538461538,0.570512820512821,0.538461538461538
381,Schirmer M(2018),81,0.448717948717949,0.67948717948718,0.538461538461538
382,Schirmer M(2018),82,0.525641025641026,0.628205128205128,0.5
383,Schirmer M(2018),83,0.519230769230769,0.66025641025641,0.544871794871795
384,Schirmer M(2018),84,0.705128205128205,0.5,0.67948717948718
385,Schirmer M(2018),85,0.602564102564103,0.58974358974359,0.480769230769231
386,Schirmer M(2018),86,0.807692307692308,0.461538461538462,0.666666666666667
387,Schirmer M(2018),87,0.705128205128205,0.557692307692308,0.564102564102564
388,Schirmer M(2018),88,0.487179487179487,0.564102564102564,0.487179487179487
389,Schirmer M(2018),89,0.583333333333333,0.57051282051282,0.756410256410256
390,Schirmer M(2018),90,0.532051282051282,0.67948717948718,0.794871794871795
391,Schirmer M(2018),91,0.769230769230769,0.564102564102564,0.544871794871795
392,Schirmer M(2018),92,0.596153846153846,0.602564102564103,0.58974358974359
393,Schirmer M(2018),93,0.423076923076923,0.5,0.673076923076923
394,Schirmer M(2018),94,0.525641025641026,0.525641025641026,0.538461538461538
395,Schirmer M(2018),95,0.641025641025641,0.5,0.538461538461538
396,Schirmer M(2018),96,0.512820512820513,0.57051282051282,0.551282051282051
397,Schirmer M(2018),97,0.705128205128205,0.608974358974359,0.519230769230769
398,Schirmer M(2018),98,0.564102564102564,0.666666666666667,0.58974358974359
399,Schirmer M(2018),99,0.461538461538462,0.487179487179487,0.653846153846154
400,Schirmer M(2018),100,0.493589743589744,0.737179487179487,0.487179487179487
401,Nielsen HB(2014),1,0.986111111111111,0.972222222222222,0.930555555555556
402,Nielsen HB(2014),2,0.986111111111111,0.958333333333333,0.986111111111111
403,Nielsen HB(2014),3,0.888888888888889,1,0.944444444444444
404,Nielsen HB(2014),4,1,0.958333333333333,0.958333333333333
405,Nielsen HB(2014),5,0.958333333333333,0.888888888888889,0.819444444444444
406,Nielsen HB(2014),6,0.958333333333333,1,0.986111111111111
407,Nielsen HB(2014),7,0.958333333333333,0.916666666666667,0.791666666666667
408,Nielsen HB(2014),8,1,0.944444444444444,0.986111111111111
409,Nielsen HB(2014),9,0.972222222222222,0.986111111111111,0.888888888888889
410,Nielsen HB(2014),10,1,1,1
411,Nielsen HB(2014),11,0.930555555555556,0.930555555555556,0.763888888888889
412,Nielsen HB(2014),12,0.958333333333333,0.930555555555556,0.902777777777778
413,Nielsen HB(2014),13,0.944444444444444,0.944444444444444,1
414,Nielsen HB(2014),14,0.972222222222222,1,0.944444444444444
415,Nielsen HB(2014),15,0.944444444444444,0.902777777777778,0.819444444444444
416,Nielsen HB(2014),16,0.930555555555556,0.972222222222222,0.854166666666667
417,Nielsen HB(2014),17,0.986111111111111,1,0.902777777777778
418,Nielsen HB(2014),18,0.972222222222222,0.972222222222222,0.805555555555556
419,Nielsen HB(2014),19,0.888888888888889,1,0.881944444444444
420,Nielsen HB(2014),20,1,0.972222222222222,0.944444444444444
421,Nielsen HB(2014),21,0.972222222222222,0.972222222222222,0.895833333333333
422,Nielsen HB(2014),22,0.930555555555556,0.944444444444444,1
423,Nielsen HB(2014),23,0.930555555555556,0.902777777777778,0.902777777777778
424,Nielsen HB(2014),24,0.958333333333333,0.986111111111111,0.902777777777778
425,Nielsen HB(2014),25,1,0.916666666666667,0.784722222222222
426,Nielsen HB(2014),26,0.944444444444444,0.958333333333333,0.875
427,Nielsen HB(2014),27,1,0.902777777777778,0.784722222222222
428,Nielsen HB(2014),28,0.972222222222222,0.986111111111111,0.916666666666667
429,Nielsen HB(2014),29,0.958333333333333,1,0.819444444444444
430,Nielsen HB(2014),30,1,1,0.847222222222222
431,Nielsen HB(2014),31,0.944444444444444,0.986111111111111,1
432,Nielsen HB(2014),32,0.972222222222222,0.958333333333333,0.902777777777778
433,Nielsen HB(2014),33,0.958333333333333,0.944444444444444,0.972222222222222
434,Nielsen HB(2014),34,0.958333333333333,0.972222222222222,0.826388888888889
435,Nielsen HB(2014),35,0.9375,0.916666666666667,0.986111111111111
436,Nielsen HB(2014),36,1,0.944444444444444,0.958333333333333
437,Nielsen HB(2014),37,0.986111111111111,1,0.944444444444444
438,Nielsen HB(2014),38,0.875,1,0.888888888888889
439,Nielsen HB(2014),39,0.930555555555556,1,0.986111111111111
440,Nielsen HB(2014),40,1,0.958333333333333,0.958333333333333
441,Nielsen HB(2014),41,1,0.944444444444444,0.875
442,Nielsen HB(2014),42,0.916666666666667,1,0.736111111111111
443,Nielsen HB(2014),43,1,0.986111111111111,0.791666666666667
444,Nielsen HB(2014),44,1,1,0.805555555555556
445,Nielsen HB(2014),45,1,0.923611111111111,0.902777777777778
446,Nielsen HB(2014),46,1,1,0.881944444444444
447,Nielsen HB(2014),47,0.930555555555556,1,0.958333333333333
448,Nielsen HB(2014),48,0.909722222222222,1,0.847222222222222
449,Nielsen HB(2014),49,0.958333333333333,1,0.972222222222222
450,Nielsen HB(2014),50,0.986111111111111,1,1
451,Nielsen HB(2014),51,0.944444444444444,1,0.958333333333333
452,Nielsen HB(2014),52,0.986111111111111,1,0.944444444444444
453,Nielsen HB(2014),53,0.916666666666667,0.875,0.986111111111111
454,Nielsen HB(2014),54,0.972222222222222,0.916666666666667,0.958333333333333
455,Nielsen HB(2014),55,0.972222222222222,1,0.902777777777778
456,Nielsen HB(2014),56,0.944444444444444,1,0.798611111111111
457,Nielsen HB(2014),57,0.986111111111111,0.902777777777778,0.951388888888889
458,Nielsen HB(2014),58,0.972222222222222,0.916666666666667,0.861111111111111
459,Nielsen HB(2014),59,0.958333333333333,0.861111111111111,0.902777777777778
460,Nielsen HB(2014),60,1,1,0.888888888888889
461,Nielsen HB(2014),61,1,1,0.944444444444444
462,Nielsen HB(2014),62,0.861111111111111,0.972222222222222,0.8125
463,Nielsen HB(2014),63,0.944444444444444,0.972222222222222,0.861111111111111
464,Nielsen HB(2014),64,0.986111111111111,0.944444444444444,0.944444444444444
465,Nielsen HB(2014),65,1,0.986111111111111,0.944444444444444
466,Nielsen HB(2014),66,1,0.916666666666667,0.986111111111111
467,Nielsen HB(2014),67,1,1,0.958333333333333
468,Nielsen HB(2014),68,0.944444444444444,0.986111111111111,0.972222222222222
469,Nielsen HB(2014),69,1,1,0.986111111111111
470,Nielsen HB(2014),70,0.972222222222222,0.944444444444444,0.833333333333333
471,Nielsen HB(2014),71,0.986111111111111,0.972222222222222,0.944444444444444
472,Nielsen HB(2014),72,0.986111111111111,0.972222222222222,0.930555555555556
473,Nielsen HB(2014),73,1,0.944444444444444,0.972222222222222
474,Nielsen HB(2014),74,0.972222222222222,0.972222222222222,0.944444444444444
475,Nielsen HB(2014),75,1,0.972222222222222,0.944444444444444
476,Nielsen HB(2014),76,0.916666666666667,1,0.930555555555556
477,Nielsen HB(2014),77,0.986111111111111,1,0.8125
478,Nielsen HB(2014),78,0.972222222222222,0.875,0.972222222222222
479,Nielsen HB(2014),79,0.972222222222222,0.979166666666667,0.958333333333333
480,Nielsen HB(2014),80,0.972222222222222,0.986111111111111,0.944444444444444
481,Nielsen HB(2014),81,1,0.916666666666667,0.777777777777778
482,Nielsen HB(2014),82,0.930555555555556,1,0.944444444444444
483,Nielsen HB(2014),83,0.930555555555556,1,0.819444444444444
484,Nielsen HB(2014),84,0.958333333333333,0.972222222222222,0.944444444444444
485,Nielsen HB(2014),85,0.986111111111111,0.958333333333333,0.909722222222222
486,Nielsen HB(2014),86,0.972222222222222,0.888888888888889,0.708333333333333
487,Nielsen HB(2014),87,0.986111111111111,0.986111111111111,0.736111111111111
488,Nielsen HB(2014),88,0.944444444444444,0.986111111111111,0.923611111111111
489,Nielsen HB(2014),89,0.986111111111111,0.916666666666667,0.798611111111111
490,Nielsen HB(2014),90,0.986111111111111,0.958333333333333,0.958333333333333
491,Nielsen HB(2014),91,0.944444444444444,0.930555555555556,0.972222222222222
492,Nielsen HB(2014),92,0.972222222222222,0.902777777777778,0.916666666666667
493,Nielsen HB(2014),93,0.972222222222222,0.944444444444444,0.916666666666667
494,Nielsen HB(2014),94,0.986111111111111,1,0.944444444444444
495,Nielsen HB(2014),95,0.951388888888889,0.986111111111111,0.847222222222222
496,Nielsen HB(2014),96,1,0.833333333333333,0.847222222222222
497,Nielsen HB(2014),97,0.944444444444444,0.902777777777778,0.958333333333333
498,Nielsen HB(2014),98,0.930555555555556,1,0.930555555555556
499,Nielsen HB(2014),99,0.972222222222222,0.944444444444444,0.847222222222222
500,Nielsen HB(2014),100,0.958333333333333,1,0.986111111111111
501,He Q(2017),1,1,0.994444444444444,0.972222222222222
502,He Q(2017),2,0.983333333333333,1,1
503,He Q(2017),3,0.994444444444444,0.988888888888889,0.988888888888889
504,He Q(2017),4,0.997222222222222,0.983333333333333,1
505,He Q(2017),5,0.966666666666667,0.994444444444444,0.991666666666667
506,He Q(2017),6,1,1,0.988888888888889
507,He Q(2017),7,0.977777777777778,1,1
508,He Q(2017),8,0.988888888888889,0.991666666666667,1
509,He Q(2017),9,0.977777777777778,0.988888888888889,0.994444444444444
510,He Q(2017),10,1,0.988888888888889,1
511,He Q(2017),11,1,1,0.983333333333333
512,He Q(2017),12,0.983333333333333,0.983333333333333,1
513,He Q(2017),13,0.972222222222222,0.966666666666667,1
514,He Q(2017),14,0.988888888888889,0.983333333333333,0.977777777777778
515,He Q(2017),15,1,0.983333333333333,0.988888888888889
516,He Q(2017),16,1,0.933333333333333,0.977777777777778
517,He Q(2017),17,0.983333333333333,0.988888888888889,0.991666666666667
518,He Q(2017),18,0.994444444444444,0.972222222222222,0.966666666666667
519,He Q(2017),19,1,0.966666666666667,1
520,He Q(2017),20,0.988888888888889,1,0.972222222222222
521,He Q(2017),21,0.961111111111111,1,1
522,He Q(2017),22,0.961111111111111,0.994444444444444,1
523,He Q(2017),23,1,1,1
524,He Q(2017),24,0.977777777777778,0.988888888888889,1
525,He Q(2017),25,0.966666666666667,0.966666666666667,1
526,He Q(2017),26,0.983333333333333,0.988888888888889,0.988888888888889
527,He Q(2017),27,0.933333333333333,0.972222222222222,0.988888888888889
528,He Q(2017),28,0.988888888888889,1,0.983333333333333
529,He Q(2017),29,0.983333333333333,0.986111111111111,1
530,He Q(2017),30,0.961111111111111,0.983333333333333,1
531,He Q(2017),31,0.991666666666667,0.994444444444444,0.972222222222222
532,He Q(2017),32,1,1,1
533,He Q(2017),33,1,0.988888888888889,1
534,He Q(2017),34,1,0.966666666666667,0.966666666666667
535,He Q(2017),35,1,1,0.977777777777778
536,He Q(2017),36,0.983333333333333,0.988888888888889,0.977777777777778
537,He Q(2017),37,0.955555555555555,0.994444444444444,0.972222222222222
538,He Q(2017),38,0.988888888888889,0.994444444444444,0.972222222222222
539,He Q(2017),39,0.972222222222222,1,0.983333333333333
540,He Q(2017),40,0.988888888888889,1,0.988888888888889
541,He Q(2017),41,0.994444444444444,0.961111111111111,0.988888888888889
542,He Q(2017),42,0.972222222222222,0.977777777777778,1
543,He Q(2017),43,0.977777777777778,0.972222222222222,1
544,He Q(2017),44,0.980555555555556,0.988888888888889,0.983333333333333
545,He Q(2017),45,0.972222222222222,0.988888888888889,1
546,He Q(2017),46,1,1,0.994444444444444
547,He Q(2017),47,1,1,0.994444444444444
548,He Q(2017),48,0.994444444444444,0.983333333333333,1
549,He Q(2017),49,0.988888888888889,0.994444444444444,1
550,He Q(2017),50,0.994444444444444,1,1
551,He Q(2017),51,0.983333333333333,1,1
552,He Q(2017),52,0.988888888888889,1,0.977777777777778
553,He Q(2017),53,0.977777777777778,0.994444444444444,0.983333333333333
554,He Q(2017),54,1,1,0.994444444444444
555,He Q(2017),55,1,0.983333333333333,1
556,He Q(2017),56,0.952777777777778,0.988888888888889,1
557,He Q(2017),57,0.988888888888889,0.988888888888889,0.983333333333333
558,He Q(2017),58,0.972222222222222,1,1
559,He Q(2017),59,1,0.963888888888889,0.983333333333333
560,He Q(2017),60,1,0.972222222222222,1
561,He Q(2017),61,0.994444444444444,0.997222222222222,0.977777777777778
562,He Q(2017),62,1,0.988888888888889,1
563,He Q(2017),63,0.988888888888889,1,0.983333333333333
564,He Q(2017),64,0.977777777777778,1,0.983333333333333
565,He Q(2017),65,0.988888888888889,1,0.988888888888889
566,He Q(2017),66,1,1,0.983333333333333
567,He Q(2017),67,0.983333333333333,1,0.994444444444444
568,He Q(2017),68,0.994444444444444,0.988888888888889,0.977777777777778
569,He Q(2017),69,0.95,0.994444444444444,1
570,He Q(2017),70,1,0.994444444444444,1
571,He Q(2017),71,0.983333333333333,0.977777777777778,0.972222222222222
572,He Q(2017),72,1,0.988888888888889,0.977777777777778
573,He Q(2017),73,1,0.983333333333333,0.972222222222222
574,He Q(2017),74,0.977777777777778,1,1
575,He Q(2017),75,0.972222222222222,1,0.977777777777778
576,He Q(2017),76,0.983333333333333,0.988888888888889,0.988888888888889
577,He Q(2017),77,0.994444444444444,1,0.95
578,He Q(2017),78,0.955555555555556,1,0.983333333333333
579,He Q(2017),79,0.95,1,1
580,He Q(2017),80,0.966666666666667,0.988888888888889,1
581,He Q(2017),81,0.994444444444444,1,0.955555555555556
582,He Q(2017),82,0.972222222222222,0.994444444444444,1
583,He Q(2017),83,1,0.983333333333333,1
584,He Q(2017),84,1,1,0.997222222222222
585,He Q(2017),85,0.988888888888889,0.994444444444444,1
586,He Q(2017),86,1,0.983333333333333,0.966666666666667
587,He Q(2017),87,1,1,0.972222222222222
588,He Q(2017),88,0.988888888888889,0.966666666666667,1
589,He Q(2017),89,0.977777777777778,1,1
590,He Q(2017),90,0.983333333333333,1,0.991666666666667
591,He Q(2017),91,0.994444444444444,0.983333333333333,1
592,He Q(2017),92,0.994444444444444,0.994444444444444,0.966666666666667
593,He Q(2017),93,0.927777777777778,1,0.972222222222222
594,He Q(2017),94,1,0.966666666666667,0.977777777777778
595,He Q(2017),95,0.966666666666667,0.994444444444444,0.966666666666667
596,He Q(2017),96,1,1,0.988888888888889
597,He Q(2017),97,0.955555555555555,1,1
598,He Q(2017),98,1,0.988888888888889,0.963888888888889
599,He Q(2017),99,1,1,0.983333333333333
600,He Q(2017),100,0.994444444444444,1,1
601,Liu RX(2017),1,0.848286290322581,0.894153225806452,0.920362903225806
602,Liu RX(2017),2,0.884576612903226,0.88508064516129,0.868447580645161
603,Liu RX(2017),3,0.829637096774194,0.863911290322581,0.847782258064516
604,Liu RX(2017),4,0.860887096774194,0.871975806451613,0.88054435483871
605,Liu RX(2017),5,0.831149193548387,0.817036290322581,0.901713709677419
606,Liu RX(2017),6,0.738911290322581,0.863911290322581,0.819556451612903
607,Liu RX(2017),7,0.897177419354839,0.817540322580645,0.863911290322581
608,Liu RX(2017),8,0.835181451612903,0.88508064516129,0.865423387096774
609,Liu RX(2017),9,0.794354838709677,0.882560483870968,0.919354838709677
610,Liu RX(2017),10,0.884072580645161,0.868447580645161,0.91179435483871
611,Liu RX(2017),11,0.877520161290323,0.91179435483871,0.881048387096774
612,Liu RX(2017),12,0.902217741935484,0.86945564516129,0.854838709677419
613,Liu RX(2017),13,0.872983870967742,0.903729838709677,0.873991935483871
614,Liu RX(2017),14,0.840725806451613,0.919858870967742,0.901713709677419
615,Liu RX(2017),15,0.845766129032258,0.871471774193548,0.913810483870968
616,Liu RX(2017),16,0.826612903225806,0.905745967741935,0.904737903225806
617,Liu RX(2017),17,0.925403225806452,0.872983870967742,0.851814516129032
618,Liu RX(2017),18,0.839717741935484,0.828125,0.875504032258065
619,Liu RX(2017),19,0.811491935483871,0.941028225806452,0.892641129032258
620,Liu RX(2017),20,0.868447580645161,0.859879032258065,0.90070564516129
621,Liu RX(2017),21,0.819556451612903,0.921875,0.830141129032258
622,Liu RX(2017),22,0.863407258064516,0.892137096774194,0.925403225806452
623,Liu RX(2017),23,0.842237903225806,0.847278225806452,0.872479838709677
624,Liu RX(2017),24,0.828629032258065,0.819052419354839,0.810483870967742
625,Liu RX(2017),25,0.831149193548387,0.895665322580645,0.902721774193548
626,Liu RX(2017),26,0.878528225806452,0.90625,0.898689516129032
627,Liu RX(2017),27,0.80241935483871,0.868951612903226,0.902217741935484
628,Liu RX(2017),28,0.866935483870968,0.876008064516129,0.903225806451613
629,Liu RX(2017),29,0.777217741935484,0.887600806451613,0.919354838709677
630,Liu RX(2017),30,0.783266129032258,0.843245967741935,0.911290322580645
631,Liu RX(2017),31,0.858870967741935,0.816532258064516,0.875
632,Liu RX(2017),32,0.828125,0.861895161290323,0.867943548387097
633,Liu RX(2017),33,0.838709677419355,0.868447580645161,0.846774193548387
634,Liu RX(2017),34,0.831149193548387,0.790322580645161,0.846774193548387
635,Liu RX(2017),35,0.846270161290323,0.907258064516129,0.864415322580645
636,Liu RX(2017),36,0.809979838709677,0.936491935483871,0.868951612903226
637,Liu RX(2017),37,0.91179435483871,0.891129032258065,0.871471774193548
638,Liu RX(2017),38,0.792338709677419,0.80695564516129,0.875
639,Liu RX(2017),39,0.78679435483871,0.878528225806452,0.849798387096774
640,Liu RX(2017),40,0.892137096774194,0.858870967741935,0.897681451612903
641,Liu RX(2017),41,0.881552419354839,0.885584677419355,0.836693548387097
642,Liu RX(2017),42,0.72883064516129,0.884072580645161,0.85383064516129
643,Liu RX(2017),43,0.841229838709677,0.835685483870968,0.898689516129032
644,Liu RX(2017),44,0.823588709677419,0.889112903225806,0.839717741935484
645,Liu RX(2017),45,0.828125,0.866935483870968,0.856350806451613
646,Liu RX(2017),46,0.889112903225806,0.860887096774194,0.896673387096774
647,Liu RX(2017),47,0.871975806451613,0.914818548387097,0.88508064516129
648,Liu RX(2017),48,0.854334677419355,0.817036290322581,0.91179435483871
649,Liu RX(2017),49,0.819052419354839,0.853326612903226,0.861895161290323
650,Liu RX(2017),50,0.83366935483871,0.86491935483871,0.916834677419355
651,Liu RX(2017),51,0.850806451612903,0.904737903225806,0.867943548387097
652,Liu RX(2017),52,0.754032258064516,0.901713709677419,0.81804435483871
653,Liu RX(2017),53,0.846270161290323,0.926411290322581,0.904233870967742
654,Liu RX(2017),54,0.832157258064516,0.913810483870968,0.802923387096774
655,Liu RX(2017),55,0.813508064516129,0.824596774193548,0.901209677419355
656,Liu RX(2017),56,0.83820564516129,0.908266129032258,0.89616935483871
657,Liu RX(2017),57,0.883568548387097,0.870967741935484,0.913810483870968
658,Liu RX(2017),58,0.918346774193548,0.875504032258065,0.89616935483871
659,Liu RX(2017),59,0.852822580645161,0.798387096774194,0.878528225806452
660,Liu RX(2017),60,0.902721774193548,0.885584677419355,0.877016129032258
661,Liu RX(2017),61,0.818548387096774,0.897177419354839,0.831149193548387
662,Liu RX(2017),62,0.815524193548387,0.88054435483871,0.892137096774194
663,Liu RX(2017),63,0.835181451612903,0.893649193548387,0.903225806451613
664,Liu RX(2017),64,0.808971774193548,0.828629032258065,0.861391129032258
665,Liu RX(2017),65,0.871471774193548,0.848790322580645,0.924899193548387
666,Liu RX(2017),66,0.815020161290323,0.871975806451613,0.893145161290323
667,Liu RX(2017),67,0.849798387096774,0.893145161290323,0.905241935483871
668,Liu RX(2017),68,0.800907258064516,0.889112903225806,0.876512096774194
669,Liu RX(2017),69,0.801411290322581,0.884576612903226,0.813508064516129
670,Liu RX(2017),70,0.851814516129032,0.886088709677419,0.835685483870968
671,Liu RX(2017),71,0.818548387096774,0.915322580645161,0.823588709677419
672,Liu RX(2017),72,0.814516129032258,0.879032258064516,0.882560483870968
673,Liu RX(2017),73,0.862399193548387,0.863911290322581,0.864415322580645
674,Liu RX(2017),74,0.894153225806452,0.842741935483871,0.923387096774194
675,Liu RX(2017),75,0.795866935483871,0.836693548387097,0.853326612903226
676,Liu RX(2017),76,0.864415322580645,0.808467741935484,0.859375
677,Liu RX(2017),77,0.858870967741935,0.894153225806452,0.827620967741935
678,Liu RX(2017),78,0.851310483870968,0.933467741935484,0.90070564516129
679,Liu RX(2017),79,0.77116935483871,0.847278225806452,0.799395161290323
680,Liu RX(2017),80,0.859375,0.867439516129032,0.876008064516129
681,Liu RX(2017),81,0.901713709677419,0.792842741935484,0.860887096774194
682,Liu RX(2017),82,0.882056451612903,0.799899193548387,0.857358870967742
683,Liu RX(2017),83,0.878528225806452,0.868951612903226,0.846774193548387
684,Liu RX(2017),84,0.85383064516129,0.836693548387097,0.901209677419355
685,Liu RX(2017),85,0.841733870967742,0.904233870967742,0.831653225806452
686,Liu RX(2017),86,0.808971774193548,0.825604838709677,0.912298387096774
687,Liu RX(2017),87,0.860383064516129,0.955645161290323,0.864415322580645
688,Liu RX(2017),88,0.868447580645161,0.800403225806452,0.792338709677419
689,Liu RX(2017),89,0.851310483870968,0.874495967741935,0.888608870967742
690,Liu RX(2017),90,0.847782258064516,0.824596774193548,0.84375
691,Liu RX(2017),91,0.832661290322581,0.855342741935484,0.904737903225806
692,Liu RX(2017),92,0.856854838709677,0.795362903225806,0.902721774193548
693,Liu RX(2017),93,0.837701612903226,0.924395161290323,0.859879032258065
694,Liu RX(2017),94,0.862903225806452,0.884072580645161,0.857358870967742
695,Liu RX(2017),95,0.90070564516129,0.92741935483871,0.914818548387097
696,Liu RX(2017),96,0.844254032258065,0.855342741935484,0.840221774193548
697,Liu RX(2017),97,0.837197580645161,0.880040322580645,0.918346774193548
698,Liu RX(2017),98,0.843245967741935,0.876512096774194,0.841733870967742
699,Liu RX(2017),99,0.898185483870968,0.888104838709677,0.898185483870968
700,Liu RX(2017),100,0.801411290322581,0.882056451612903,0.876008064516129
701,Jie ZY(2017),1,0.804347826086957,0.805293005671078,0.734877126654064
702,Jie ZY(2017),2,0.815689981096408,0.866729678638941,0.703213610586011
703,Jie ZY(2017),3,0.818052930056711,0.844990548204159,0.779773156899811
704,Jie ZY(2017),4,0.737712665406427,0.837901701323251,0.733931947069943
705,Jie ZY(2017),5,0.770321361058601,0.784026465028355,0.758034026465028
706,Jie ZY(2017),6,0.793478260869565,0.778355387523629,0.831758034026465
707,Jie ZY(2017),7,0.75945179584121,0.771739130434783,0.732041587901701
708,Jie ZY(2017),8,0.685727788279773,0.815689981096408,0.756616257088847
709,Jie ZY(2017),9,0.7882797731569,0.796313799621928,0.718809073724008
710,Jie ZY(2017),10,0.784026465028355,0.85538752362949,0.75047258979206
711,Jie ZY(2017),11,0.845463137996219,0.752362948960302,0.692816635160681
712,Jie ZY(2017),12,0.760396975425331,0.771266540642722,0.801984877126654
713,Jie ZY(2017),13,0.784499054820416,0.847826086956522,0.766068052930057
714,Jie ZY(2017),14,0.773629489603025,0.789697542533081,0.779300567107751
715,Jie ZY(2017),15,0.797258979206049,0.695652173913043,0.815689981096408
716,Jie ZY(2017),16,0.818052930056711,0.818525519848771,0.809073724007561
717,Jie ZY(2017),17,0.882797731568998,0.827977315689981,0.655954631379962
718,Jie ZY(2017),18,0.75992438563327,0.809073724007561,0.757561436672968
719,Jie ZY(2017),19,0.843100189035917,0.751890359168242,0.786862003780718
720,Jie ZY(2017),20,0.829395085066163,0.747637051039698,0.774102079395085
721,Jie ZY(2017),21,0.748109640831758,0.775992438563327,0.746691871455577
722,Jie ZY(2017),22,0.784499054820416,0.833175803402647,0.734404536862004
723,Jie ZY(2017),23,0.771266540642722,0.804820415879017,0.783081285444234
724,Jie ZY(2017),24,0.810964083175803,0.795368620037807,0.753308128544423
725,Jie ZY(2017),25,0.760869565217391,0.939035916824197,0.792533081285444
726,Jie ZY(2017),26,0.758034026465028,0.75945179584121,0.762759924385633
727,Jie ZY(2017),27,0.728260869565217,0.75992438563327,0.771266540642722
728,Jie ZY(2017),28,0.825614366729679,0.844990548204159,0.818525519848771
729,Jie ZY(2017),29,0.75992438563327,0.803402646502836,0.741020793950851
730,Jie ZY(2017),30,0.784499054820416,0.730151228733459,0.693289224952741
731,Jie ZY(2017),31,0.803875236294896,0.728260869565217,0.760869565217391
732,Jie ZY(2017),32,0.789224952741021,0.790642722117202,0.883270321361059
733,Jie ZY(2017),33,0.748109640831758,0.841682419659735,0.72117202268431
734,Jie ZY(2017),34,0.766540642722117,0.722117202268431,0.768431001890359
735,Jie ZY(2017),35,0.729206049149338,0.75,0.779300567107751
736,Jie ZY(2017),36,0.770321361058601,0.752362948960302,0.770321361058601
737,Jie ZY(2017),37,0.73062381852552,0.899338374291115,0.75
738,Jie ZY(2017),38,0.786862003780718,0.896030245746692,0.732041587901701
739,Jie ZY(2017),39,0.807183364839319,0.768431001890359,0.668241965973535
740,Jie ZY(2017),40,0.815689981096408,0.773629489603025,0.822778827977316
741,Jie ZY(2017),41,0.842155009451796,0.801039697542533,0.714083175803403
742,Jie ZY(2017),42,0.76890359168242,0.783081285444234,0.738657844990548
743,Jie ZY(2017),43,0.814744801512287,0.836011342155009,0.718336483931947
744,Jie ZY(2017),44,0.875708884688091,0.834593572778828,0.84640831758034
745,Jie ZY(2017),45,0.827977315689981,0.780245746691872,0.823251417769376
746,Jie ZY(2017),46,0.835538752362949,0.780245746691872,0.732041587901701
747,Jie ZY(2017),47,0.741020793950851,0.809073724007561,0.717863894139887
748,Jie ZY(2017),48,0.812854442344045,0.767958412098299,0.753308128544423
749,Jie ZY(2017),49,0.843100189035917,0.743383742911153,0.803875236294896
750,Jie ZY(2017),50,0.837901701323251,0.803875236294896,0.735822306238185
751,Jie ZY(2017),51,0.801039697542533,0.812854442344045,0.717863894139887
752,Jie ZY(2017),52,0.776465028355388,0.693761814744801,0.791587901701323
753,Jie ZY(2017),53,0.777410207939509,0.810018903591682,0.715028355387524
754,Jie ZY(2017),54,0.777410207939509,0.8265595463138,0.799621928166352
755,Jie ZY(2017),55,0.851134215500945,0.838846880907372,0.732041587901701
756,Jie ZY(2017),56,0.819943289224953,0.873345935727788,0.665406427221172
757,Jie ZY(2017),57,0.786862003780718,0.80765595463138,0.80812854442344
758,Jie ZY(2017),58,0.738185255198488,0.853969754253308,0.799621928166352
759,Jie ZY(2017),59,0.74007561436673,0.783081285444234,0.717863894139887
760,Jie ZY(2017),60,0.763705103969754,0.688090737240076,0.697069943289225
761,Jie ZY(2017),61,0.790642722117202,0.737240075614367,0.747637051039698
762,Jie ZY(2017),62,0.672022684310019,0.852551984877127,0.781663516068053
763,Jie ZY(2017),63,0.805293005671078,0.841682419659735,0.786862003780718
764,Jie ZY(2017),64,0.864839319470699,0.811436672967864,0.772684310018904
765,Jie ZY(2017),65,0.714555765595463,0.784971644612476,0.715028355387524
766,Jie ZY(2017),66,0.715028355387524,0.74007561436673,0.746219281663516
767,Jie ZY(2017),67,0.76890359168242,0.834593572778828,0.785916824196597
768,Jie ZY(2017),68,0.758979206049149,0.786862003780718,0.772211720226843
769,Jie ZY(2017),69,0.758506616257089,0.834120982986768,0.761814744801512
770,Jie ZY(2017),70,0.757561436672968,0.786389413988658,0.686672967863894
771,Jie ZY(2017),71,0.700378071833648,0.843572778827977,0.815217391304348
772,Jie ZY(2017),72,0.794896030245747,0.781663516068053,0.726843100189036
